method,seed,rollout,step,reward_mean,lat_cost,rate_cost,drop_cost,lambda_lat,lambda_rate,lambda_drop,rho_mean,rho_std,beta_mean,rho_ref_mean,beta_ref_mean,delta_rho_mean,delta_rho_std,delta_beta_mean,delta_beta_std,policy_log_std_mean,loss,steps_train_nominal,steps_train_load,steps_train_edge,steps_train_burst,steps_train_joint
ReferenceResidual-FixedPenalty-PPO,3,114,471040,0.17862704396247864,0.13299560546875,0.007310399319976568,0.024107689037919044,5.0,4.0,3.0,0.455806764671538,0.3065119886015472,2.0237910541357387,0.4827702545754482,2.1477116786077115,-0.026963489903910072,0.03611896336028428,-0.12392062447197252,0.45866322775969776,-1.2831635475158691,2.7742258340120314,0,0,3056,1040,0
ReferenceResidual-FixedPenalty-PPO,3,115,475136,0.2273232787847519,0.022216796875,0.0,0.0,5.0,4.0,3.0,0.3596924043333837,0.2567947249674696,1.1385238736829977,0.37835002614695645,1.2108593895349753,-0.01865762181357273,0.03701829779654188,-0.0723355158519778,0.4443120248075956,-1.2823724746704102,2.27362429369241,0,136,0,3960,0
ReferenceResidual-FixedPenalty-PPO,3,116,479232,0.22895216941833496,0.0,0.0,0.0,5.0,4.0,3.0,0.25069895746149296,0.21733216450153187,1.0015323973179113,0.2671348145741019,1.1294791663235686,-0.016435857112608934,0.03562034430516001,-0.1279467690056572,0.4415870538939793,-1.2852559089660645,0.1410054603671597,0,4096,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,117,483328,0.1878644824028015,0.0670166015625,0.00591799383983016,0.0,5.0,4.0,3.0,0.3563652744712139,0.28941851231663535,1.5528244360249355,0.37595379606960966,1.670723050483562,-0.01958852159839579,0.03589274092942842,-0.11789861445862665,0.434628105722976,-1.2876195907592773,1.9426872976124288,0,768,3328,0,0
ReferenceResidual-FixedPenalty-PPO,3,118,487424,0.19608192145824432,0.04052734375,0.006893876940011978,0.013815868645906448,5.0,4.0,3.0,0.41665247861567667,0.30089824456456965,1.3191172464707037,0.4355386723257527,1.44127311416753,-0.018886193710075952,0.03557042670401675,-0.12215586769682603,0.43747592678886665,-1.2837506532669067,1.9504295334219932,2424,0,1672,0,0
ReferenceResidual-FixedPenalty-PPO,3,119,491520,0.20156778395175934,0.0009765625,0.0,0.0,5.0,4.0,3.0,0.3141047174699863,0.27274643401447046,1.1222105081474236,0.3296896269073594,1.1872808406917712,-0.015584909437373102,0.03497673536995673,-0.06507033254434758,0.430497407376508,-1.2973499298095703,1.64311331063509,2576,0,0,1520,0
ReferenceResidual-FixedPenalty-PPO,3,120,495616,0.22361096739768982,0.0491943359375,0.0,0.0,5.0,4.0,3.0,0.3939302176435878,0.2747011348685202,1.2336729909056265,0.4087662544883719,1.2943645881726775,-0.014836036844784104,0.03715567691945918,-0.060691597267051076,0.4318480061182987,-1.2952624559402466,1.3016235729679466,0,0,0,3480,616
ReferenceResidual-FixedPenalty-PPO,3,121,499712,0.17916689813137054,0.43756103515625,0.0005528937908820808,0.11907640844583511,5.0,4.0,3.0,0.5691178296963952,0.29443915155904277,2.3462615264603217,0.588042694477771,2.5440487969829344,-0.01892486478137571,0.03280542501711655,-0.1977872705226125,0.4510864401005945,-1.3029298782348633,2.5154823265969752,0,0,0,0,4096
ReferenceResidual-FixedPenalty-PPO,3,122,503808,0.18925756216049194,0.03631591796875,0.0003891755477525294,0.004165660124272108,5.0,4.0,3.0,0.4058270857915022,0.3090132101277229,1.5493758163154527,0.4225559052115781,1.5546291596617396,-0.016728819420075876,0.035006638823547584,-0.005253343346286605,0.44641455449252027,-1.307289958000183,4.5522755339741705,0,0,3808,0,288
ReferenceResidual-FixedPenalty-PPO,3,123,507904,0.19593000411987305,0.01092529296875,0.0,0.0033815123606473207,5.0,4.0,3.0,0.29720067692135876,0.25179283196620855,1.4204825518824689,0.30947250885772903,1.443675788182951,-0.012271831936370228,0.03531347111501507,-0.023193236300481895,0.43099204572405847,-1.3071554899215698,0.9841161793097853,2904,0,1192,0,0
ReferenceResidual-FixedPenalty-PPO,3,124,512000,0.21006760001182556,0.0,0.0,0.0,5.0,4.0,3.0,0.25015365981899274,0.2155170713100462,1.05472268015208,0.26262396533821686,1.055115528173567,-0.0124703055192241,0.03369972110295007,-0.0003928480214871405,0.4305613786253963,-1.3155653476715088,1.748527142778039,2096,2000,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,125,516096,0.22071227431297302,0.00299072265625,0.0,0.0,5.0,4.0,3.0,0.2502688826371241,0.22468877125798728,1.062313663826389,0.25806342836384605,1.0653841023822634,-0.007794545726721962,0.034012253752436945,-0.003070438555874371,0.4258356592577223,-1.3245885372161865,1.503819460887462,0,3000,0,1096,0
ReferenceResidual-FixedPenalty-PPO,3,126,520192,0.2252328097820282,0.044189453125,0.0,0.0,5.0,4.0,3.0,0.41631453478979863,0.2756550354072396,1.2819746374093326,0.428318868861295,1.3500346718058318,-0.012004334071496318,0.03507318199044275,-0.06806003439649935,0.4321668289738765,-1.3192172050476074,1.5842681869864463,0,0,0,3904,192
ReferenceResidual-FixedPenalty-PPO,3,127,524288,0.1699700951576233,0.50421142578125,0.021258650347590446,0.15432345867156982,5.0,4.0,3.0,0.5959558621391022,0.29381368096460436,2.518075368865971,0.6093798652642072,2.7895264455753654,-0.013424003125104894,0.0283048137010957,-0.271451076709394,0.4562877903548292,-1.312821626663208,2.8816034071147443,0,0,0,0,4096
ReferenceResidual-FixedPenalty-PPO,3,128,528384,0.2270391285419464,0.001953125,0.011223530396819115,0.01255022082477808,5.0,4.0,3.0,0.25446845117676997,0.22678230962176485,1.082539925655751,0.26232227400862984,1.1784238055827245,-0.007853822831859928,0.033691869708821265,-0.0958838799269735,0.4305842664598653,-1.313978910446167,0.7811043843161315,0,3384,0,0,712
ReferenceResidual-FixedPenalty-PPO,3,129,532480,0.2005612850189209,0.11688232421875,0.0,0.0,5.0,4.0,3.0,0.3396220995543522,0.2833352311984921,1.4476963308347033,0.3489080662483154,1.535563214506911,-0.009285966693963199,0.03364488416794684,-0.08786688367220787,0.44341560743349856,-1.3126680850982666,2.8299214020371437,0,1616,0,2480,0
ReferenceResidual-FixedPenalty-PPO,3,130,536576,0.2194220870733261,0.0330810546875,0.008269790560007095,0.0,5.0,4.0,3.0,0.42359251663467623,0.2867845137559363,1.3390379881057135,0.4334262761793533,1.404807315589363,-0.009833759544677037,0.0347842597353954,-0.06576932748364969,0.432651171084212,-1.3085851669311523,2.1497706092894076,1576,0,0,2520,0
ReferenceResidual-FixedPenalty-PPO,3,131,540672,0.19005312025547028,0.0262451171875,7.614336209371686e-05,0.0,5.0,4.0,3.0,0.37808952778433935,0.29431090074118005,1.374889214114123,0.3874378223335653,1.344524147566403,-0.009348294549225835,0.03373534910752328,0.030365066547719942,0.4526969768353295,-1.3061792850494385,2.025200791284442,3424,0,672,0,0
ReferenceResidual-FixedPenalty-PPO,3,132,544768,0.18188101053237915,0.067626953125,0.012602949514985085,0.014857823960483074,5.0,4.0,3.0,0.4366200409633406,0.3090105432491246,2.0050482435090213,0.446105077471207,1.943868339472292,-0.009485036507866298,0.03318382833837954,0.061179904036729627,0.4401836088258277,-1.3053617477416992,1.8508983865380286,0,0,4096,0,0
ReferenceResidual-FixedPenalty-PPO,3,133,548864,0.2165680229663849,0.0684814453125,0.0016932046273723245,0.006853084079921246,5.0,4.0,3.0,0.4059949872446829,0.29244521713769045,1.4673477222126916,0.4125530495628758,1.4390071069265695,-0.006558062318192858,0.03497131757866964,0.028340615286121966,0.45720324920255945,-1.2998719215393066,0.8517727307975292,0,0,232,0,3864
ReferenceResidual-FixedPenalty-PPO,3,134,552960,0.20576868951320648,0.14593505859375,0.0,0.024202851578593254,5.0,4.0,3.0,0.4368198793182922,0.3066124947675159,1.6928127860213362,0.44270223888003846,1.7300705993936867,-0.005882359561746223,0.03286459466516689,-0.037257813372350415,0.44385241832126693,-1.3087952136993408,1.9828589919954538,0,0,0,0,4096
ReferenceResidual-FixedPenalty-PPO,3,135,557056,0.21115931868553162,0.19488525390625,0.0015104594640433788,0.06762918084859848,5.0,4.0,3.0,0.4724931550660005,0.3057129792813446,1.691337086852371,0.479644954163859,1.7403995895471163,-0.0071517990978584136,0.033010735497106786,-0.04906250269474535,0.45446557932678844,-1.318448781967163,2.29834840297699,0,2056,0,0,2040
ReferenceResidual-FixedPenalty-PPO,3,136,561152,0.21810771524906158,0.02081298828125,0.0,0.0,5.0,4.0,3.0,0.2945851319482762,0.2571152885424399,1.1310029263275776,0.29898180294437837,1.0856337141508994,-0.004396670996102178,0.03472658385511805,0.04536921217667826,0.42251851313278316,-1.316429853439331,2.1689097214490176,0,2944,0,1152,0
ReferenceResidual-FixedPenalty-PPO,3,137,565248,0.23759545385837555,0.07513427734375,0.0,0.0,5.0,4.0,3.0,0.4693752525194493,0.28889133619133056,1.3580245960358663,0.4763948055619873,1.3728978741672697,-0.007019553042538031,0.03542620170208488,-0.014873278131403385,0.4420961234167084,-1.3219976425170898,5.443686424195766,0,0,248,3848,0
ReferenceResidual-FixedPenalty-PPO,3,138,569344,0.15298105776309967,0.23162841796875,0.0018985391361638904,0.010539218783378601,5.0,4.0,3.0,0.5602758250990479,0.3088665771244347,2.3762573009552757,0.569922516627832,2.409517448252767,-0.009646691528783967,0.030479259340313827,-0.03326014729749132,0.45540504934842413,-1.3253434896469116,4.367549185454846,0,0,4096,0,0
ReferenceResidual-FixedPenalty-PPO,3,139,573440,0.19246156513690948,0.06353759765625,0.00420785928145051,0.019899984821677208,5.0,4.0,3.0,0.4258429707085235,0.29717959266711363,1.5855729919670578,0.4319795253578578,1.541347230063637,-0.006136554649334245,0.03360741253460176,0.044225761903420424,0.44126299863888513,-1.3292123079299927,2.5298362005501986,3440,0,656,0,0
ReferenceResidual-FixedPenalty-PPO,3,140,577536,0.20497313141822815,0.00640869140625,0.0,0.0,5.0,4.0,3.0,0.29718695263412587,0.24687566823228005,1.2002170076717467,0.29802330528036236,1.1579683223693917,-0.0008363526462364634,0.03448974336164344,0.042248685302354795,0.4206280444114182,-1.330999493598938,1.188585329428315,1560,2536,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,141,581632,0.21171990036964417,0.00482177734375,0.0,0.0,5.0,4.0,3.0,0.3171371089364283,0.270771574204799,1.2466814782696978,0.31669171742880925,1.2427117567427466,0.00044539150761905427,0.033726566366916955,0.003969721526951018,0.4330567885921433,-1.3299384117126465,1.8783931780606509,0,2464,1632,0,0
ReferenceResidual-FixedPenalty-PPO,3,142,585728,0.18255615234375,0.0225830078125,0.015690943226218224,0.012273117899894714,5.0,4.0,3.0,0.41082632152567333,0.3072663425239337,1.7851402489845432,0.41661243438538775,1.7448491547072236,-0.00578611285971437,0.03286252209458466,0.040291094277319396,0.4263987155548816,-1.3279184103012085,0.7717088006436825,728,0,3368,0,0
ReferenceResidual-FixedPenalty-PPO,3,143,589824,0.1998174786567688,0.00018310546875,0.00041343187331222,0.0,5.0,4.0,3.0,0.2673564530649797,0.23871431012172944,1.1612527136952284,0.2702473412691101,1.0797693166604825,-0.002890888204130324,0.03312919291836145,0.08148339703474616,0.42315895333195763,-1.332212209701538,0.09398594784142915,4096,0,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,144,593920,0.22341986000537872,0.02825927734375,0.0,0.0,5.0,4.0,3.0,0.4113308983025356,0.27942293550473374,1.2430064164251828,0.4154212906418464,1.1631803365885225,-0.004090392339310729,0.03457172900149963,0.07982607983666039,0.4196557276812732,-1.3357586860656738,2.181939635425806,176,0,0,3920,0
ReferenceResidual-FixedPenalty-PPO,3,145,598016,0.19923511147499084,0.12872314453125,0.0,0.0,5.0,4.0,3.0,0.38943647458605235,0.2955903635331204,1.6386860374186696,0.3953377532841186,1.5708462621910044,-0.005901278698066161,0.0338831829585851,0.06783977522766521,0.43092986310256787,-1.3324766159057617,2.1469108164310455,0,0,0,1080,3016
ReferenceResidual-FixedPenalty-PPO,3,146,602112,0.1881459653377533,0.31427001953125,0.0018833574140444398,0.09864561259746552,5.0,4.0,3.0,0.4707419579734303,0.31814239573386666,2.367404010573755,0.4793714046444164,2.3900670846970704,-0.008629446670986063,0.03205907433740518,-0.02266307412331614,0.4662233160228486,-1.3366353511810303,2.6471189059317113,0,0,2112,0,1984
ReferenceResidual-FixedPenalty-PPO,3,147,606208,0.16116741299629211,0.1929931640625,0.007384832017123699,0.0321786142885685,5.0,4.0,3.0,0.5431347707797468,0.3086979806210698,2.5300775608763675,0.5543140046714933,2.516670091470863,-0.011179233891746385,0.0329080224730008,0.013407469405505044,0.43332171113872414,-1.3335872888565063,4.247004862129688,0,0,2888,1208,0
ReferenceResidual-FixedPenalty-PPO,3,148,610304,0.2327909618616104,0.03857421875,0.0,0.0,5.0,4.0,3.0,0.391316752621344,0.26960498925567067,1.435959049647005,0.3950627689533951,1.3400128825604987,-0.0037460163320510156,0.03569393155715407,0.09594616708650622,0.42959230498279927,-1.3434138298034668,2.7225346066057683,0,304,0,3792,0
ReferenceResidual-FixedPenalty-PPO,3,149,614400,0.2284533679485321,0.01171875,0.0,0.0,5.0,4.0,3.0,0.2594880821230085,0.23753253505845912,1.157065422714178,0.25852222512298795,1.0980482232386435,0.000965857000020521,0.032648647799216855,0.059017199475534285,0.4281153099791557,-1.3441462516784668,0.6243887048680336,0,4096,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,150,618496,0.2049024999141693,0.12591552734375,0.0,0.0,5.0,4.0,3.0,0.38574419142287236,0.29520660048614916,1.7959898699771555,0.3918406626111917,1.7382794504527737,-0.00609647118831931,0.03452070266326775,0.05771041952438177,0.444455136606613,-1.3509602546691895,2.3927176563069223,0,600,0,0,3496
ReferenceResidual-FixedPenalty-PPO,3,151,622592,0.21277731657028198,0.01043701171875,7.894392183516175e-06,0.022725572809576988,5.0,4.0,3.0,0.34533234851476136,0.2707560841910152,1.4826139938826919,0.3504600065630616,1.3298078079711677,-0.005127658048300233,0.03432020551438678,0.15280618591152412,0.4184489636341252,-1.358175277709961,0.5199830702506005,2592,0,0,0,1504
ReferenceResidual-FixedPenalty-PPO,3,152,626688,0.1957923024892807,0.00152587890625,0.0,0.0,5.0,4.0,3.0,0.3009441620395591,0.25028367256163947,1.2590831036039316,0.3025086995662062,1.135719781783548,-0.0015645375266470855,0.03276227643980652,0.12336332182038358,0.41976290984487447,-1.3666436672210693,1.0641957301180809,4096,0,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,153,630784,0.20001043379306793,0.00164794921875,0.0,0.0,5.0,4.0,3.0,0.25559488457804297,0.22229582072296938,1.2609405185888083,0.25526507573843216,1.0901728652537388,0.0003298088396108098,0.0322297845366259,0.17076765333506946,0.4093429566694515,-1.3692140579223633,1.6673111652344232,3312,784,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,154,634880,0.2306552231311798,0.0048828125,0.0,0.0,5.0,4.0,3.0,0.27994190229178734,0.24457549169148926,1.2927433894635234,0.2800881683458094,1.1090751081373842,-0.00014626605402204946,0.03272752107439064,0.18366828132613924,0.4187481537906733,-1.3672728538513184,0.4972352432087064,0,4096,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,155,638976,0.22420687973499298,0.045654296875,0.0,0.0,5.0,4.0,3.0,0.44842276298441996,0.2911879195326914,1.5299863002828282,0.44811971216891394,1.4371259647792396,0.00030305081550605897,0.03332789575185886,0.09286033550358858,0.4278152907711251,-1.3685648441314697,1.1918872965499758,0,120,0,3976,0
ReferenceResidual-FixedPenalty-PPO,3,156,643072,0.19622193276882172,0.21484375,0.0,0.0,5.0,4.0,3.0,0.42541015862472553,0.31590708786898924,1.8961000534247603,0.4292505990078867,1.776081175842574,-0.0038404403831611626,0.030628956512927377,0.12001887758218607,0.42589954249173806,-1.369788646697998,2.1399312127381562,0,0,0,1024,3072
ReferenceResidual-FixedPenalty-PPO,3,157,647168,0.2267845869064331,0.0682373046875,0.0,0.02121863141655922,5.0,4.0,3.0,0.39544600418488773,0.2885438660367718,1.5924471134979554,0.4006679718294699,1.4446299190974452,-0.005221967644582092,0.03374393650199104,0.14781719440051028,0.424302338239674,-1.371282935142517,0.9816468931734562,0,0,2168,0,1928
ReferenceResidual-FixedPenalty-PPO,3,158,651264,0.18980908393859863,0.09075927734375,0.0,0.0,5.0,4.0,3.0,0.4558740753927533,0.31485170725791695,1.8448474513335666,0.4681685946936607,1.610581393761168,-0.012294519300907275,0.033242511280749766,0.23426605757239854,0.41295131357524506,-1.3760416507720947,4.019986069202423,0,0,2832,0,1264
ReferenceResidual-FixedPenalty-PPO,3,159,655360,0.2001412957906723,0.24310302734375,0.0005762517102994025,0.03784611448645592,5.0,4.0,3.0,0.5659128591179107,0.2906674356512573,2.524399576170633,0.578091258085011,2.3741888873613313,-0.012178398967100195,0.03182218499156483,0.15021068880930138,0.42379097009338446,-1.3769245147705078,5.991206628084183,0,0,360,0,3736
ReferenceResidual-FixedPenalty-PPO,3,160,659456,0.1879565417766571,0.04974365234375,0.0,0.0,5.0,4.0,3.0,0.4013062058575425,0.30285641707372296,1.7195046740695312,0.41059848727092807,1.5344648459810288,-0.009292281413385638,0.03324624452451329,0.18503982808850242,0.4096579507621027,-1.3684860467910767,1.553837240487337,0,0,4096,0,0
ReferenceResidual-FixedPenalty-PPO,3,161,663552,0.21783222258090973,0.00579833984375,0.0,0.0,5.0,4.0,3.0,0.3431932994390665,0.2767394967131683,1.3580708135773398,0.35022552271152196,1.1463647413420999,-0.007032223272455415,0.033974207351893354,0.21170607223523996,0.4005247450556297,-1.3750066757202148,0.5053937159478664,0,3552,544,0,0
ReferenceResidual-FixedPenalty-PPO,3,162,667648,0.20493434369564056,0.006591796875,0.0,0.0,5.0,4.0,3.0,0.30135044164004476,0.2604759883307113,1.327712527612067,0.3074034379897962,1.1830846865110614,-0.00605299634975147,0.032511200717116266,0.14462784110100557,0.4198510172947812,-1.3753087520599365,1.7762826703488828,2648,1448,0,0,0
ReferenceResidual-FixedPenalty-PPO,3,163,671744,0.20214441418647766,0.02215576171875,0.0,0.0,5.0,4.0,3.0,0.2938740231975091,0.2573101597745699,1.2427531552134903,0.29832184797562894,1.1734174174538583,-0.004447824778119827,0.03170216485814015,0.06933573775963203,0.4147970340903365,-1.3751468658447266,0.7194138144142925,2352,0,0,1744,0
ReferenceResidual-FixedPenalty-PPO,3,164,675840,0.23530931770801544,0.111328125,0.0,0.0,5.0,4.0,3.0,0.45355096344284995,0.2892752508919907,1.52115869424554,0.46365078541097027,1.3920259477174284,-0.010099821968120237,0.033145856986447814,0.12913274652811146,0.4133173479645139,-1.3724371194839478,4.147402831912041,0,0,840,3256,0
ReferenceResidual-FixedPenalty-PPO,3,165,679936,0.18503516912460327,0.105224609375,0.007529846392571926,0.010335063561797142,5.0,4.0,3.0,0.4728560939925763,0.30857267550074846,2.0773659047369546,0.48915443549072196,1.9983976261290541,-0.016298341498145616,0.03267958175134314,0.0789682786079004,0.41353604419599277,-1.3704971075057983,3.6676116451621055,0,0,4096,0,0
ReferenceResidual-FixedPenalty-PPO,3,166,684032,0.20305731892585754,0.00811767578125,0.00024381341063417494,0.001071016420610249,5.0,4.0,3.0,0.307352826562269,0.2590677835833453,1.239945094995344,0.3099377513849557,1.1536655404408216,-0.0025849248226867336,0.033024351878702056,0.08627955455452249,0.41203977268207564,-1.3670315742492676,0.6166362995281816,4032,0,64,0,0
ReferenceResidual-FixedPenalty-PPO,3,167,688128,0.22306478023529053,0.027587890625,0.0,0.0,5.0,4.0,3.0,0.3625201818817181,0.2715145900243485,1.228382828426732,0.3736148627898978,1.092347213086881,-0.011094680908179702,0.03477612806655994,0.13603561533985106,0.41209103773839467,-1.3582723140716553,2.7825314290821552,968,0,0,3128,0
