method,scenario,seed,throughput_mbps,embb_throughput_mbps,urllc_throughput_mbps,center_embb_throughput_mbps,edge_embb_throughput_mbps,min_embb_throughput_mbps,min_embb_satisfaction_ratio,mean_embb_satisfaction_ratio,latency_violation,rate_deficit_cost,rate_violation_fraction,rate_violation,drop_ratio,packet_deadline_miss_ratio,worst_urllc_deadline_miss_ratio,urllc_delay_p50_ms,urllc_delay_p95_ms,urllc_delay_p99_ms,jain_fairness,avg_prb_embb,avg_prb_urllc,avg_safety_reserved_prbs,safety_activation_fraction,safety_cap_hit_fraction,observed_urllc_packets,inference_us,avg_urllc_class_share,avg_embb_sla_weight,avg_reference_urllc_share,avg_reference_embb_weight,avg_delta_rho,avg_delta_beta,std_urllc_class_share,std_delta_rho,std_delta_beta,lambda_lat,lambda_rate,lambda_drop
ReferenceResidual-FixedPenalty-PPO,bursty_urllc,0,22.5166464,14.542333600000003,7.9743128,8.9941776,5.5481560000000005,1.5037584000000002,1.211430909090909,1.3688731885521885,0.11749999970197678,6.6093954956159e-05,0.0023166666666666665,0.0023166666666666665,0.0011119098792637288,0.18579003181336162,0.19114861374203548,1.0,30.0,57.0,0.9411702214061997,57.2219,48.7781,5.732,0.1775,0.1444,28290,1725.75,0.46775831627275477,1.8741929209565154,0.45423696930133795,1.5567557220868937,0.013521346971416815,0.3174371988696218,0.30206798974597654,0.023484896447306086,0.13697734405943546,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,mixed_dynamic,0,20.672071999999996,14.2367696,6.435302399999999,9.5243016,4.712467999999999,1.148744,1.0636518518518518,1.286675162177329,0.14742499589920044,0.00023281278845388442,0.009833333333333333,0.009833333333333333,0.07107224834196192,0.23433194839274,0.2427071178529755,2.0,39.0,68.0,0.874624079728231,52.9169,53.0831,7.3614,0.2309,0.1849,22865,1842.75,0.5005157949733632,2.1529520997804332,0.49153309667937467,1.8382936133737116,0.008982698293988506,0.31465848640672167,0.3167937207465896,0.01939410074885357,0.1602501487389246,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,hotspot_unseen,0,20.2437936,14.362689600000001,5.881104,8.7295768,5.6331128,1.6185696,1.185564074074074,1.3622309315375982,0.1366250067949295,0.0,0.0,0.0,0.07927344401065649,0.17718068535825546,0.21277762544557172,1.0,65.0,82.0,0.8911650973683926,63.1168,42.8832,6.0377,0.1738,0.1589,20544,1773.9,0.41262612054985803,1.8630892186685986,0.39711353259808874,1.6011877746191068,0.015512587951769331,0.26190144404949195,0.3016097722455187,0.019704954500875952,0.15268194532126622,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,tight_sla,0,19.5878952,14.7775368,4.8103584,8.999872,5.7776648,1.5772048,1.211972121212121,1.4022403288439955,0.002575000049546361,0.0,0.0,0.0,0.0,0.010770941872036527,0.0155818044734858,1.0,2.0,5.0,0.8650743911479319,79.1512,26.8488,0.3296,0.0121,0.0072,17083,2011.75,0.27897933484948423,1.4108978465452375,0.25535374320544735,1.1095920713301743,0.023625591644036898,0.3013057752150633,0.24259527872572573,0.018188650474678075,0.10588990221834467,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,nominal_hetero,1,19.6350096,14.7075952,4.9274144,8.9974648,5.710130400000001,1.571804,1.212212727272727,1.3940655409652074,0.004224999807775021,0.00018599916074890643,0.002983333333333333,0.002983333333333333,0.0,0.010151993117292802,0.01350606394707828,1.0,3.0,7.0,0.8692577999070668,75.2234,30.7766,0.6036,0.0246,0.0126,17435,1663.65,0.31057337145315916,1.391512139551963,0.2915815567815626,1.2246712847887713,0.018991814671596472,0.16684085476319152,0.2688132145343134,0.014860876660978403,0.11270198258917805,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,load_surge,1,22.249156799999998,17.3616624,4.8874944,10.7456624,6.616,1.7795391999999999,1.4472581818181818,1.6334714438832771,0.003700000001117587,0.0,0.0,0.0,0.00521003409553806,0.008645533141210375,0.012151536812008578,1.0,3.0,6.0,0.8296100337636302,74.1827,31.8173,0.3914,0.0172,0.008,17350,1634.1,0.3187479767153561,1.2726184934058247,0.3019022421032618,1.142491422533935,0.016845734612094296,0.13012707087188966,0.27427603739142403,0.014865642356323303,0.11511910345219596,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,edge_fade,1,17.831064,12.8725464,4.9585176,8.7400632,4.132483199999999,0.9264896,0.8578607407407407,1.1518006414141413,0.0833749994635582,0.00506919389590621,0.07378333333333334,0.07378333333333334,0.04786238097665589,0.11814345991561181,0.13285024154589373,1.0,13.0,22.0,0.8351186704567279,60.3013,45.6987,5.1075,0.1624,0.1294,17538,1828.0,0.43708298018086805,2.0205547508404136,0.42385291451169843,1.9738682578731073,0.013230065669169585,0.04668649296730625,0.31966854526160143,0.014748558199159824,0.1681942114690279,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,bursty_urllc,1,22.8977152,14.9102784,7.9874368,9.0019072,5.9083712,1.7282184,1.2124075757575756,1.4232568922558924,0.03584999963641167,0.0,0.0,0.0,0.0,0.07362699421149231,0.08271927739481816,1.0,8.0,26.0,0.9499089188312088,63.4489,42.5511,2.2528,0.0783,0.0528,28332,1859.9,0.4134299243283318,1.4036711237121084,0.39906635354460523,1.2848202881369784,0.01436357078372659,0.11885083557512988,0.2887741897984166,0.013128486279324463,0.145376828801364,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,mixed_dynamic,1,20.7993184,14.3340368,6.465281599999999,9.5681416,4.7658952,1.108704,1.0265777777777776,1.2940260168350168,0.1440500020980835,0.0,0.0,0.0,0.06706851067907249,0.20902944383860414,0.2179813401187447,1.0,62.0,76.0,0.8727897644484496,57.9762,48.0238,6.3888,0.1899,0.1665,22925,2068.45,0.4591229427872289,2.0561387514604026,0.443220837993224,1.9871239324513772,0.015902104794004907,0.06901481900902554,0.3118182536219143,0.01621620595014538,0.16726211547756137,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,hotspot_unseen,1,20.454241600000003,14.318792,6.135449600000001,8.5618392,5.7569528,1.690288,1.0933162962962961,1.3673040235690237,0.09690000116825104,0.0,0.0,0.0,0.083567671707039,0.1388719583665432,0.17308923313276148,1.0,31.0,73.0,0.8971793628913486,59.8184,46.1816,5.079,0.1544,0.1278,21329,2412.8500000000004,0.4406132175051145,1.6239116408515497,0.4280518093382076,1.5214564345312542,0.012561408166906983,0.10245520632029542,0.3070922743417501,0.012696909256873837,0.16710210660562214,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,tight_sla,1,20.033015999999996,14.9794896,5.053526400000001,8.9977528,5.9817368,1.791976,1.2114351515151516,1.4338680005611673,0.004100000020116568,8.924309440772049e-06,0.0003,0.0003,0.0,0.015473131493687856,0.01981300089047195,1.0,2.0,5.0,0.8792454974523983,77.578,28.422,0.4701,0.0191,0.0097,17902,1672.0,0.2870983167629439,1.2720954327037606,0.26970860073775205,1.1011584896792599,0.01738971602519182,0.17093694302450052,0.2524606766117008,0.013518924161165504,0.10192588531707775,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,nominal_hetero,2,19.915377600000003,14.91492,5.0004576,8.999212,5.9157079999999995,1.7414943999999999,1.2113133333333332,1.42456312345679,0.007974999956786633,0.0,0.0,0.0,0.0,0.01810031774852474,0.022157434402332362,1.0,3.0,9.0,0.875681907873982,76.652,29.348,0.6678,0.0253,0.0158,17624,1853.3,0.28143120655786386,1.3006313080279441,0.2809371193446433,1.1424020924522433,0.0004940872132205278,0.15822921557570066,0.2578761147120573,0.00688610678726839,0.08694809862511915,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,load_surge,2,22.2650752,17.4639072,4.801168,10.7469392,6.716968,1.7149968000000002,1.446961212121212,1.646581905723906,0.0007999999797903001,0.0,0.0,0.0,0.00929104435020713,0.002687229816567356,0.004087521038711229,1.0,2.0,4.0,0.8266288481876722,79.4866,26.5134,0.1916,0.011,0.0037,17118,1795.1999999999998,0.2586347189122065,1.2989015382127271,0.25387671028478465,1.177882361539685,0.004758008627421915,0.12101917667304224,0.23984496307320843,0.00857738054479526,0.1025471205383065,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,edge_fade,2,18.3055248,13.4388144,4.8667104000000005,8.9938296,4.4449848,1.0688672000000001,0.9896918518518519,1.2121096851851851,0.0622749999165535,0.0006552612176164985,0.03618333333333333,0.03618333333333333,0.03913391057107481,0.08611802860948631,0.1006412043490382,1.0,12.0,26.0,0.8326125424825016,64.4355,41.5645,3.4669,0.1123,0.0869,17267,1739.5,0.39114090779605026,1.9712451415066203,0.392377330171603,1.856802720116427,-0.0012364223755527203,0.11444242139019323,0.3098373399253683,0.008624504981764071,0.11825326288785401,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,bursty_urllc,2,22.225687199999996,14.293520800000003,7.9321664,8.998347200000001,5.2951736,1.5756904,1.211660909090909,1.3395554046015714,0.13547499477863312,0.0004340842133387923,0.014483333333333334,0.014483333333333334,0.0035432062386275454,0.20790243206618644,0.22322339340360423,1.0,42.0,58.0,0.9373329684403408,56.5834,49.4166,5.9353,0.1806,0.1506,28042,1771.95,0.4604126750375257,1.8572431441392032,0.4597599661201528,1.6865720957852235,0.0006527089173729891,0.1706710483539799,0.30597471740860327,0.008517596171948647,0.12080874049903367,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,mixed_dynamic,2,20.283441599999996,13.742984799999999,6.540456800000001,9.062865599999999,4.6801192,1.1596016,1.073705185185185,1.24940634006734,0.17372499406337738,0.0,0.0,0.0,0.07983131578958803,0.26236939815214577,0.2732045752859554,2.0,73.0,105.0,0.8877580217399094,52.6271,53.3729,8.2781,0.2468,0.2118,23162,1859.2,0.49362316312553983,2.2173169239730077,0.49281573338714707,2.059398186241887,0.0008074297383927515,0.15791873773112078,0.31453884483465155,0.008614620556279007,0.1177523635783538,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,hotspot_unseen,2,19.791650399999998,13.829301599999999,5.9623488,8.6223224,5.2069792,1.1587352,1.072902962962963,1.2874517003367003,0.13985000550746918,0.0,0.0,0.0,0.10017763377381872,0.18701461579277412,0.24245591116917048,1.0,43.0,76.0,0.8748118908535996,60.5784,45.4216,6.4135,0.189,0.1658,20731,3010.7,0.42355235887269865,1.9037976719049825,0.42040892420617126,1.739875710592891,0.003143434666527321,0.16392196131209122,0.3137348528112759,0.009224547654498125,0.11764011094876745,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,tight_sla,2,19.8336912,14.921934400000001,4.9117568,9.003128,5.918806399999999,1.7275559999999999,1.2131118181818183,1.424405265993266,0.0032500000670552254,3.512835974106565e-05,0.0012333333333333332,0.0012333333333333332,0.0,0.010853336396003216,0.014404681521494486,1.0,2.0,5.0,0.8721877371970771,78.0611,27.9389,0.3087,0.013,0.0067,17414,2854.05,0.26919945687473273,1.288067389180485,0.2677508335163555,1.1358151001935866,0.001448623358377201,0.15225228898689858,0.2502312591334554,0.006226635371095598,0.08749296952970599,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,nominal_hetero,3,19.8146016,14.905692800000002,4.908908800000001,8.999144000000001,5.9065487999999995,1.7081376,1.2119454545454547,1.4221179646464648,0.00019999999494757503,0.0,0.0,0.0,0.0,0.0008022922636103152,0.0017275419545903258,1.0,3.0,4.0,0.8726492577785767,78.8423,27.1577,0.1098,0.0078,0.0019,17450,1493.9,0.2643921287407667,1.1817527847484395,0.27207157713718055,1.1277450495680417,-0.0076794483964139045,0.054007735180397934,0.2391801633206552,0.00782653137987304,0.08459664619860022,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,load_surge,3,22.6690072,17.8575864,4.8114208000000005,10.744095999999999,7.1134904,2.1431592,1.4463760606060605,1.7081056705948372,0.0007249999907799065,0.0,0.0,0.0,0.0,0.0022743177046885936,0.0037341299477221808,1.0,2.0,4.0,0.8356470104976692,81.5766,24.4234,0.1056,0.0048,0.0022,17148,1493.6,0.23943228658612012,1.1688220505038602,0.2483758221024259,1.063562860391979,-0.008943535516305784,0.1052591901118812,0.2191009917257673,0.008723475974719602,0.08466026250910066,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,edge_fade,3,18.0855016,13.1392688,4.9462328,8.78584,4.3534288,1.1163952,1.0186446666666669,1.186426054433221,0.10215000063180923,0.0,0.0,0.0,0.04130581093346615,0.14667886132388247,0.16770018873011594,2.0,15.0,36.0,0.8401046464466192,57.9942,48.0058,5.9351,0.1881,0.151,17494,1504.5,0.4472372638496013,1.936642998433104,0.4533417149632961,1.9040815356305212,-0.006104451113694775,0.032561462802583006,0.32223734221074607,0.0083153824528062,0.11838952918341614,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,bursty_urllc,3,22.056531200000002,13.9778848,8.0786464,8.864730400000001,5.1131544,1.4045632,1.2133906060606061,1.301381286195286,0.1979999989271164,0.0,0.0,0.0,0.021283247751614467,0.3183043371722617,0.32044278320874064,2.0,29.0,62.0,0.9347447354818116,51.8348,54.1652,9.2106,0.2737,0.2358,28567,1517.85,0.4976379775722506,1.724690842801894,0.5099360377825446,1.7449260810175846,-0.012298060210294028,-0.02023523821569094,0.3083231250846721,0.01107679560611332,0.12846256119385643,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,mixed_dynamic,3,21.509128,14.998475199999998,6.510652800000001,9.8741408,5.1243344,1.3532096,1.2529718518518518,1.36790804657688,0.1120000034570694,0.0,0.0,0.0,0.04081960776882029,0.16976563175646459,0.182052225082751,2.0,38.0,55.0,0.8775459587651415,59.3766,46.6234,5.6862,0.174,0.1444,23126,1493.9,0.43434521244815294,1.7820741233263124,0.4440439180178506,1.7469453748795998,-0.009698705569697683,0.035128748446712585,0.3081756081677634,0.0100719991224408,0.13730583036664146,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,hotspot_unseen,3,19.832552,13.7914792,6.0410728,8.4756216,5.3158576,1.598756,1.0543014814814815,1.3050144377104378,0.20434999465942383,0.00027145372587256134,0.016750000000000004,0.016750000000000004,0.09359454551934189,0.2727186356942663,0.3449874188849159,2.0,118.0,145.0,0.8923561689962101,54.6581,51.3419,8.9398,0.2573,0.2354,21051,1563.9,0.4720598446602439,1.8554334523509628,0.4848766118962604,1.8050029170943198,-0.012816767236016506,0.05043053525664282,0.30708173685996953,0.01192363849223997,0.10895275017583499,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,tight_sla,3,19.9131576,14.982917599999999,4.9302399999999995,8.996232,5.9866856,1.7893232000000001,1.212090303030303,1.4342910134680136,0.008200000040233135,0.0,0.0,0.0,0.0,0.025157948659570835,0.030628213726805277,1.0,3.0,7.0,0.8751438990821646,77.1313,28.8687,0.7299,0.0259,0.0168,17569,1713.45,0.2792335697068393,1.1903347692319615,0.2867123557670828,1.1258113582647307,-0.007478786060243516,0.06452341096723078,0.24982775901262289,0.008111428963730018,0.09691852150739916,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,nominal_hetero,4,19.9089288,14.925415199999998,4.9835136,8.9979424,5.9274728,1.7300984,1.211540606060606,1.425345601010101,0.0006249999860301614,0.0,0.0,0.0,0.0,0.0013610071452875127,0.002129925452609159,1.0,2.0,3.0,0.8754890839893209,80.2282,25.7718,0.0848,0.0047,0.0017,17634,1506.2,0.2498680970175698,0.9820190764890926,0.25184149763157315,1.14758710601313,-0.0019734006140033626,-0.16556802952403754,0.2271434503569254,0.005578043597165057,0.0506249326508789,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,load_surge,4,22.677504000000003,17.7383928,4.939111199999999,10.7379136,7.0004792,1.9861096,1.4470760606060604,1.6894573063973064,4.999999873689376e-05,0.0,0.0,0.0,0.0,0.00034317089910775565,0.000559753708368318,1.0,2.0,3.0,0.8380555889518101,82.3785,23.6215,0.0461,0.0039,0.0007,17484,1485.5,0.23106578880671313,0.9532254256960401,0.23731780047355683,1.111822023894951,-0.006252011666843655,-0.1585965981989108,0.20817531478504028,0.009141449338890172,0.059249462523439926,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,edge_fade,4,18.2661232,13.3351824,4.9309408,9.0020016,4.3331808,1.0543200000000001,0.9762222222222223,1.1980881661054996,0.10040000081062317,0.0008246682118624449,0.03836666666666667,0.03836666666666667,0.04381519049739927,0.14409831380394397,0.15356622998544395,2.0,19.0,55.0,0.8321583747843493,57.6853,48.3147,5.9601,0.1876,0.1525,17495,1527.1,0.4506946398439959,1.8323007195189296,0.45574409581087605,1.9622684434563125,-0.005049455966880017,-0.12996772393738282,0.32472988952169013,0.008569556106223218,0.0776376528169539,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,bursty_urllc,4,22.598391999999997,14.6906096,7.907782399999999,9.0023544,5.6882552,1.5828023999999998,1.2118484848484847,1.390134475869809,0.04774999991059303,0.0,0.0,0.0,0.0035397047040167363,0.08397573162027124,0.09550321199143469,1.0,10.0,25.0,0.9430710925712013,63.5589,42.4411,2.628,0.086,0.0641,28020,1533.5,0.40024361153615284,1.187077465311162,0.4037083676122784,1.3540260868849459,-0.003464756076125544,-0.16694862157378376,0.289843325914085,0.008084113853569011,0.08079894581109463,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,mixed_dynamic,4,22.1791488,15.8113344,6.3678144,10.303529600000001,5.507804800000001,1.3847632,1.282188148148148,1.4435827839506175,0.10684999823570251,0.0,0.0,0.0,0.0344021522551149,0.15600886917960088,0.16399788843920465,2.0,34.0,50.0,0.8645832744816715,59.3806,46.6194,5.0087,0.1562,0.1266,22550,1531.35,0.4352889523256952,1.6039168091830485,0.44408122142087086,1.6999523461534503,-0.008792269095175692,-0.09603553697040225,0.307281650603261,0.011732662996777048,0.10034004751663791,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,hotspot_unseen,4,20.079760800000003,14.1283112,5.9514496,8.5521984,5.576112800000001,1.6380008,1.0876603703703702,1.3406403013468013,0.17887499928474426,0.0001387757802149281,0.0162,0.0162,0.09287620011092736,0.24195014592603226,0.2944386694386694,2.0,43.0,61.0,0.8898424806670973,55.5675,50.4325,8.2146,0.2418,0.2132,20901,1524.25,0.4664929767502447,1.6159235069236146,0.4698240208311596,1.7416542348332682,-0.00333104408091479,-0.12573072790965356,0.31620207285570295,0.008202806731691152,0.08067349529818303,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,tight_sla,4,19.8561048,14.9284632,4.9276416,9.007416,5.921047199999999,1.726176,1.2135857575757574,1.4249641077441078,0.007524999789893627,0.0,0.0,0.0,0.0,0.027701307639366828,0.03425856464116029,1.0,3.0,7.0,0.8726246979260913,73.3387,32.6613,0.7936,0.0348,0.017,17436,1519.1,0.31359179565475076,1.022431239823585,0.3155303453037081,1.169107398076008,-0.0019385496489573554,-0.14667615825242297,0.2804242734276554,0.006146763085502774,0.06961811741579592,5.0,4.0,3.0
ReferenceResidual-SingleConstraint-PD-PPO,nominal_hetero,0,19.743776800000003,14.791322399999999,4.952454400000001,8.992383199999999,5.7989392,1.6070239999999998,1.2120990909090907,1.4053398731762066,0.005249999929219484,1.023468121275073e-05,0.0010166666666666666,0.0010166666666666666,0.0,0.01047657006206229,0.011631127111603435,2.0,3.0,6.0,0.871849586974138,78.865,27.135,0.4391,0.017,0.0101,17563,1700.9,0.2598985529198045,1.1100231607047057,0.29951721762189515,1.133495430801234,-0.0396186647020906,-0.023472270096528386,0.2284865726623541,0.023840073634963533,0.07902003316816976,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,load_surge,0,22.8868608,17.8641488,5.022712,10.743883199999999,7.120265600000001,2.1477648,1.446850606060606,1.7099934590347923,0.01067500002682209,0.0,0.0,0.0,0.0,0.014998314796090328,0.020282892981051508,2.0,4.0,9.0,0.8438225012890044,77.292,28.708,0.6485,0.0251,0.0157,17802,1501.65,0.273658560704717,1.111108479787995,0.31677972954469985,1.1185093642807526,-0.04312116883998286,-0.0074008844927572195,0.23641367218719647,0.02573348435375164,0.1107766423129788,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,edge_fade,0,16.692804799999998,11.8010192,4.8917856,7.911667200000001,3.8893519999999997,0.9923544,0.9188466666666666,1.0635139399551068,0.2766000032424927,0.004407060798257589,0.0949,0.0949,0.09046314951805565,0.31618199687807136,0.33007334963325186,3.0,50.0,64.0,0.8548615920394672,48.7789,57.2211,12.5254,0.3692,0.3277,17297,1506.7,0.5160853245504033,2.2326555992678174,0.5505171539178159,2.386858971600434,-0.03443182936741254,-0.15420337233261658,0.3101341186979848,0.02630946043897196,0.17024868603281998,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,bursty_urllc,0,22.528625599999998,14.5544904,7.974135199999999,8.9944944,5.559996,1.5084456,1.2114612121212123,1.3706090662177326,0.13307499885559082,7.983783871168271e-05,0.0027166666666666663,0.0027166666666666663,0.0008868950100332044,0.20732440171091238,0.2109886324491905,2.0,36.0,62.0,0.941441686082576,57.7233,48.2767,6.3472,0.1938,0.1603,28289,1486.15,0.4445446100142435,1.4537690005685342,0.4852413505609622,1.5187843222557622,-0.04069674054671867,-0.06501532168722797,0.2928314110891676,0.026027158042769855,0.14135273189136335,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,mixed_dynamic,0,20.805161599999998,14.3698592,6.435302399999999,9.6247912,4.745068,1.1569504,1.0712503703703702,1.2978702558922557,0.17042499780654907,0.000247113493969664,0.01005,0.01005,0.06706064593791586,0.2694073912092718,0.28033838973162195,3.0,44.0,75.0,0.8723914585247916,53.3696,52.6304,8.2652,0.2558,0.2088,22865,1493.6,0.48166988540422634,1.6378521502428691,0.5194502300311361,1.812280174446417,-0.0377803446269097,-0.17442802420354783,0.30306953469930953,0.026026699929689246,0.1726687126556327,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,hotspot_unseen,0,20.285152,14.404120800000001,5.8810312,8.756304,5.647816799999999,1.6222032,1.192309259259259,1.3662977031425363,0.1560250073671341,0.0,0.0,0.0,0.0782530379395921,0.20051601596728655,0.2383107088989442,2.0,85.0,102.0,0.8909535849814553,63.6365,42.3635,6.739,0.1928,0.178,20542,1500.6,0.38774847673177226,1.5131312394759,0.43261827872447045,1.5462628974683257,-0.044869801992698244,-0.0331316579924259,0.2857332361460933,0.02476974761987556,0.11160714097638329,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,tight_sla,0,19.5884368,14.7781752,4.8102616000000005,8.9999024,5.7782728,1.5776816,1.211972121212121,1.402334476992144,0.003074999898672104,0.0,0.0,0.0,0.0,0.0127627188103741,0.01784367931641116,2.0,3.0,5.0,0.865084058958507,79.4119,26.5881,0.4091,0.016,0.0091,17081,1513.5,0.25485257562034325,1.1099443423143693,0.29399486652565127,1.1119574843465254,-0.03914229090530802,-0.0020131420321560967,0.22671965715732958,0.02412660914744888,0.08656681137389395,14.463544845581055,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,nominal_hetero,1,19.6335472,14.706132799999999,4.9274144,8.9974648,5.708668,1.5705,1.212212727272727,1.3938459730639732,0.0042500002309679985,0.0001914111344376579,0.003,0.003,0.0,0.01026670490392888,0.01350606394707828,1.0,3.0,7.0,0.8692218940231987,75.2243,30.7757,0.6044,0.0247,0.0126,17435,1482.65,0.31201463214359676,1.3067886572536451,0.29158686999614913,1.226532160309717,0.02042776214744767,0.08025649694392797,0.2701871114252473,0.015637445038261574,0.12687302618925592,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,load_surge,1,22.2491272,17.3616328,4.8874944,10.7456624,6.6159704,1.7790288,1.4472581818181818,1.6334594562289562,0.0037249999586492777,0.0,0.0,0.0,0.0052242851774882745,0.008703170028818444,0.012151536812008578,1.0,3.0,6.0,0.8296035104436885,74.1822,31.8178,0.3916,0.0173,0.0081,17350,1466.0,0.32550603333365286,1.217545819042779,0.30180194021646933,1.1434963139349512,0.02370409311718349,0.07404950510782796,0.2746712252269607,0.018290645763891167,0.13621315112269541,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,edge_fade,1,17.8332512,12.8747336,4.9585176,8.7414032,4.1333304,0.9262184,0.8576096296296296,1.1520213703703703,0.08474999666213989,0.005120133049786091,0.07393333333333334,0.07393333333333334,0.04779457145504485,0.11865663131485917,0.13260869565217392,1.0,13.0,23.0,0.8351164635326958,60.3211,45.6789,5.1414,0.1629,0.1302,17538,1528.4,0.44074785036055664,1.996104351582037,0.4240640840427823,1.9716024309673306,0.016683766317774403,0.024501920614705887,0.3184989075691029,0.019777530812476726,0.1620825701283197,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,bursty_urllc,1,22.8968272,14.9093904,7.9874368,9.0019072,5.9074832,1.7273496000000002,1.2124075757575756,1.423122021885522,0.03657500073313713,0.0,0.0,0.0,0.0,0.0748270506847381,0.08355122415022581,1.0,8.0,26.68999999999869,0.9498887546946448,63.4535,42.5465,2.2705,0.0787,0.0533,28332,1702.1,0.418935462519323,1.3624871044913198,0.39918187547322465,1.2831440754148389,0.019753587046098413,0.07934302907648066,0.28902302439849276,0.016671542584112402,0.1500323647871795,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,mixed_dynamic,1,20.8078096,14.342527999999998,6.465281599999999,9.5726488,4.769879199999999,1.1092208,1.0270562962962961,1.294886549943883,0.14505000412464142,0.0,0.0,0.0,0.06651532171439746,0.20955288985823337,0.2179813401187447,1.0,65.0,78.0,0.8727894703525008,58.0216,47.9784,6.4081,0.1902,0.1669,22925,1487.1,0.46341245123550107,2.002856694595822,0.4436130017725219,1.9806283919574366,0.019799449462979225,0.022228302638385686,0.3106005891631864,0.021945065538053758,0.19303345432816463,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,hotspot_unseen,1,20.456428,14.3209784,6.135449600000001,8.56346,5.7575184,1.6903312,1.0940666666666665,1.3675083075196408,0.09712500125169754,0.0,0.0,0.0,0.08349860061120928,0.13952834169440667,0.17347330687492,1.0,31.0,73.0,0.8971835155004647,59.8297,46.1703,5.0934,0.1545,0.1284,21329,1586.2,0.4499530258107764,1.6432826186650804,0.4281255914931595,1.518440320067475,0.021827434317616853,0.12484229859760548,0.30478650993492357,0.020658643325692,0.17401931791990313,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,tight_sla,1,20.0329624,14.979436,5.053526400000001,8.9977528,5.981683199999999,1.7919296,1.2114351515151516,1.4338598400673401,0.00419999985024333,9.305167623097077e-06,0.0003,0.0003,0.0,0.015473131493687856,0.01981300089047195,1.0,2.0,5.0,0.879244548558133,77.5775,28.4225,0.4738,0.0192,0.0098,17902,1519.95,0.28947162739648663,1.2154554303834,0.26973221626960875,1.1017019272136943,0.019739411126877895,0.113753503169706,0.2534420121260351,0.01398911714950331,0.1173604724077492,14.679937362670898,0.0,0.0
ReferenceResidual-SingleConstraint-PD-PPO,nominal_hetero,2,19.9155888,14.9151672,5.0004216,8.999212,5.9159552,1.7416376,1.2113133333333332,1.424597259259259,0.009050000458955765,0.0,0.0,0.0,0.0,0.019179481359586904,0.022546161321671525,2.0,4.0,9.0,0.8756833639912359,76.8893,29.1107,0.7236,0.0282,0.0171,17623,1500.3,0.2796618682881661,1.1274090353363462,0.30907933037942664,1.1430003515944673,-0.029417462091260553,-0.015591316258121416,0.24499553839040403,0.018448861641328147,0.10686579191493702,13.8508882522583,0.0,0.0
